val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.NO2.vCal,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.NO.vCal,val.sht.hmd,val.sht.tmp,rec,ver,tag,src,exg.val.NO2.cnc,exg.val.NO.cnc,exg.src
0.27519,3.9,0.27457,-0.00511,-11.943,0.32163,-238.9,0.3125,0.24839,5.12,60.1,33.5,2023-11-29T10:04:08Z,2,scs-bgx-868,AFE,10,18.7,uE.1
0.27557,4.8,0.27463,-0.00486,-10.813,0.32144,-241.1,0.31244,0.24747,4.808,60.1,33.4,2023-11-29T10:04:18Z,2,scs-bgx-868,AFE,10.9,18.3,uE.1
0.27344,-2.2,0.27457,-0.00685,-18.127,0.32388,-235.1,0.3125,0.24997,10.529,59.5,33.3,2023-11-29T10:04:28Z,2,scs-bgx-868,AFE,6.7,24.6,uE.1
0.27357,-2.2,0.27463,-0.00686,-17.88,0.32338,-232.7,0.31269,0.25099,8.87,59.5,33.4,2023-11-29T10:04:38Z,2,scs-bgx-868,AFE,7.3,21.9,uE.1
0.27463,2,0.27457,-0.00566,-13.922,0.32213,-239.3,0.3125,0.24822,6.322,60,33.3,2023-11-29T10:04:48Z,2,scs-bgx-868,AFE,9,19.3,uE.1
0.2745,2,0.2745,-0.00566,-14.134,0.32175,-242.3,0.31232,0.24699,5.841,59.3,33.4,2023-11-29T10:04:58Z,2,scs-bgx-868,AFE,8.4,19.1,uE.1
0.275,3.7,0.2745,-0.00517,-12.367,0.32169,-236.9,0.31263,0.24924,4.952,59.2,33.5,2023-11-29T10:05:08Z,2,scs-bgx-868,AFE,9.4,18.1,uE.1
0.2755,5.5,0.2745,-0.00467,-10.601,0.32194,-231.5,0.31294,0.25148,4.808,59.3,33.5,2023-11-29T10:05:18Z,2,scs-bgx-868,AFE,11.4,17.6,uE.1
0.27607,6.1,0.27469,-0.00449,-9.258,0.32113,-238.1,0.31269,0.24874,3.462,59.4,33.4,2023-11-29T10:05:28Z,2,scs-bgx-868,AFE,13.4,15.7,uE.1
0.27538,2.8,0.27482,-0.00544,-12.155,0.32194,-236.1,0.31269,0.24955,5.409,59.3,33.4,2023-11-29T10:05:38Z,2,scs-bgx-868,AFE,9.9,17,uE.1
0.27544,3,0.27482,-0.00538,-11.943,0.322,-235,0.31275,0.25001,5.409,59.6,33.4,2023-11-29T10:05:48Z,2,scs-bgx-868,AFE,10.6,17.1,uE.1
0.27569,3.4,0.27488,-0.00527,-11.272,0.32194,-235.3,0.31269,0.24989,5.409,59.6,33.5,2023-11-29T10:05:58Z,2,scs-bgx-868,AFE,11,16.9,uE.1
0.27544,2,0.27494,-0.00566,-12.367,0.32207,-237.9,0.3125,0.24882,6.178,59.4,33.5,2023-11-29T10:06:08Z,2,scs-bgx-868,AFE,10.3,18,uE.1
0.27582,3.8,0.27488,-0.00515,-10.813,0.32175,-235.8,0.31269,0.2497,4.952,59.3,33.5,2023-11-29T10:06:18Z,2,scs-bgx-868,AFE,12.7,16.9,uE.1
0.27694,8.2,0.27482,-0.0039,-6.643,0.32044,-236.2,0.31282,0.24952,1.49,59.7,33.6,2023-11-29T10:06:28Z,2,scs-bgx-868,AFE,20.3,13.8,uE.1
0.27857,13,0.27494,-0.00254,-1.307,0.31944,-235.7,0.313,0.24971,-1.346,60.6,33.6,2023-11-29T10:06:38Z,2,scs-bgx-868,AFE,24.7,10.1,uE.1
0.27713,8,0.27494,-0.00397,-6.396,0.32225,-226.9,0.31319,0.25338,4.952,59.9,33.5,2023-11-29T10:06:48Z,2,scs-bgx-868,AFE,20.6,15.9,uE.1
0.275,0,0.275,-0.00621,-14.134,0.32394,-223.7,0.31319,0.25472,9.014,59.8,33.4,2023-11-29T10:06:58Z,2,scs-bgx-868,AFE,9.3,17.7,uE.1
0.27507,-0.2,0.27507,-0.00629,-14.134,0.32338,-224.2,0.31319,0.2545,7.668,59.4,33.5,2023-11-29T10:07:08Z,2,scs-bgx-868,AFE,9.2,17.8,uE.1
0.27625,4,0.27507,-0.00511,-9.965,0.32207,-227.4,0.31319,0.25319,4.519,59.7,33.5,2023-11-29T10:07:18Z,2,scs-bgx-868,AFE,13.4,13.8,uE.1
0.27757,8.5,0.27507,-0.00381,-5.3,0.32107,-229.9,0.31313,0.25213,2.26,59.8,33.6,2023-11-29T10:07:28Z,2,scs-bgx-868,AFE,22.5,14,uE.1
0.2775,7.5,0.27519,-0.00411,-5.972,0.32188,-227.7,0.31325,0.25306,3.918,60.3,33.4,2023-11-29T10:07:38Z,2,scs-bgx-868,AFE,21.1,14.4,uE.1
0.27725,6.1,0.27525,-0.0045,-7.067,0.32188,-226.9,0.31325,0.2534,3.918,60.7,33.5,2023-11-29T10:07:48Z,2,scs-bgx-868,AFE,19.9,14.4,uE.1
0.27819,9.8,0.27519,-0.00345,-3.534,0.32088,-227.5,0.31332,0.25314,1.346,60.5,33.6,2023-11-29T10:07:58Z,2,scs-bgx-868,AFE,23.9,13.5,uE.1
0.27744,7.6,0.27513,-0.00408,-5.972,0.32194,-222.2,0.31344,0.25534,3.606,59.9,33.7,2023-11-29T10:08:08Z,2,scs-bgx-868,AFE,21.2,15.4,uE.1
0.27738,7.8,0.27507,-0.00401,-5.972,0.32188,-219.5,0.31363,0.25647,3.005,59.9,33.7,2023-11-29T10:08:18Z,2,scs-bgx-868,AFE,21.2,14.9,uE.1
0.278,9.1,0.27519,-0.00366,-4.205,0.32125,-222.1,0.3135,0.2554,1.803,59.6,33.8,2023-11-29T10:08:28Z,2,scs-bgx-868,AFE,23.2,14.4,uE.1
0.27775,7.2,0.27532,-0.00419,-5.548,0.322,-217.5,0.31363,0.25729,3.293,58.9,33.9,2023-11-29T10:08:38Z,2,scs-bgx-868,AFE,21.5,15,uE.1
0.27713,4.5,0.27538,-0.00495,-7.951,0.32332,-210.5,0.31388,0.2602,5.865,58.9,33.9,2023-11-29T10:08:48Z,2,scs-bgx-868,AFE,18.2,17.7,uE.1
0.27688,2.7,0.2755,-0.00545,-9.258,0.32363,-211.6,0.31382,0.25976,6.755,59.5,33.8,2023-11-29T10:08:58Z,2,scs-bgx-868,AFE,15.7,18,uE.1
0.27775,5.8,0.2755,-0.00457,-6.184,0.32257,-213.2,0.31388,0.2591,4.063,59.8,33.8,2023-11-29T10:09:08Z,2,scs-bgx-868,AFE,20.7,16,uE.1
0.2775,5,0.2755,-0.00482,-7.067,0.32307,-211,0.31394,0.26,5.12,59.1,33.8,2023-11-29T10:09:18Z,2,scs-bgx-868,AFE,18.7,17.5,uE.1
0.27669,2.1,0.2755,-0.00564,-9.929,0.32369,-209.5,0.31394,0.26062,6.611,59.2,33.8,2023-11-29T10:09:28Z,2,scs-bgx-868,AFE,13.6,18.1,uE.1
0.277,3.6,0.27544,-0.00521,-8.622,0.32319,-209.9,0.31394,0.26047,5.409,59.1,33.9,2023-11-29T10:09:38Z,2,scs-bgx-868,AFE,16.8,17.5,uE.1
0.27738,4.5,0.2755,-0.00496,-7.491,0.32313,-207.1,0.31413,0.26161,4.808,59.3,33.9,2023-11-29T10:09:48Z,2,scs-bgx-868,AFE,18.9,17.1,uE.1
0.27663,2.3,0.27544,-0.00557,-9.929,0.32388,-205.2,0.31419,0.26241,6.466,59.2,33.8,2023-11-29T10:09:58Z,2,scs-bgx-868,AFE,12.8,17.8,uE.1
0.27794,6.4,0.2755,-0.00442,-5.512,0.32207,-208.8,0.31413,0.2609,2.26,59.7,34,2023-11-29T10:10:08Z,2,scs-bgx-868,AFE,20.8,14.9,uE.1
0.27732,4.2,0.2755,-0.00504,-7.703,0.32325,-204.1,0.31425,0.26289,4.808,59.1,34,2023-11-29T10:10:18Z,2,scs-bgx-868,AFE,17.2,16.8,uE.1
0.27769,5,0.27557,-0.0048,-6.643,0.32275,-205.3,0.31425,0.26239,3.606,59,34,2023-11-29T10:10:28Z,2,scs-bgx-868,AFE,19.4,15.7,uE.1
0.27788,6.2,0.2755,-0.00448,-5.724,0.323,-202.7,0.31438,0.26344,3.894,59.7,34,2023-11-29T10:10:38Z,2,scs-bgx-868,AFE,21.1,15.9,uE.1
0.2775,4.4,0.27557,-0.00499,-7.314,0.3235,-200.6,0.31444,0.26434,4.952,59.3,34,2023-11-29T10:10:48Z,2,scs-bgx-868,AFE,18.3,17.4,uE.1
0.27538,-3,0.27557,-0.00708,-14.806,0.32569,-197,0.31444,0.26581,10.216,58.8,33.8,2023-11-29T10:10:58Z,2,scs-bgx-868,AFE,8.2,21.8,uE.1
0.27532,-3.4,0.27557,-0.00718,-15.018,0.32494,-199,0.31432,0.26497,8.702,58.8,34,2023-11-29T10:11:08Z,2,scs-bgx-868,AFE,8.1,19.4,uE.1
0.27707,3.3,0.2755,-0.00529,-8.587,0.32257,-204.8,0.31432,0.2626,3.005,59.4,34,2023-11-29T10:11:18Z,2,scs-bgx-868,AFE,15.7,16.4,uE.1
0.27619,0.3,0.2755,-0.00615,-11.696,0.32457,-199.8,0.31438,0.26464,7.668,58.3,33.9,2023-11-29T10:11:28Z,2,scs-bgx-868,AFE,12,19,uE.1
0.27694,3.4,0.27544,-0.00527,-8.834,0.32294,-202.8,0.31444,0.26342,3.606,60.1,33.9,2023-11-29T10:11:38Z,2,scs-bgx-868,AFE,15.2,16.5,uE.1
0.27782,5.9,0.2755,-0.00454,-5.936,0.323,-199.9,0.31457,0.26464,3.438,59.2,34,2023-11-29T10:11:48Z,2,scs-bgx-868,AFE,19,16.5,uE.1
0.27594,-0.6,0.2755,-0.00639,-12.58,0.32513,-195.5,0.31463,0.26645,8.413,59.3,33.8,2023-11-29T10:11:58Z,2,scs-bgx-868,AFE,10,21.5,uE.1
0.27588,-0.4,0.27544,-0.00633,-12.58,0.3245,-196.1,0.31463,0.26618,6.899,59,33.9,2023-11-29T10:12:08Z,2,scs-bgx-868,AFE,10,20.8,uE.1
0.27675,2.2,0.2755,-0.0056,-9.717,0.32388,-195.8,0.31469,0.26631,5.264,58.6,34,2023-11-29T10:12:18Z,2,scs-bgx-868,AFE,12.7,18.8,uE.1
0.27682,1.9,0.27557,-0.00568,-9.717,0.32388,-195.8,0.31469,0.26631,5.264,58.9,34,2023-11-29T10:12:28Z,2,scs-bgx-868,AFE,13.5,18.7,uE.1
0.27632,0.2,0.27557,-0.00616,-11.484,0.32525,-191.5,0.31482,0.26813,8.245,58.6,33.9,2023-11-29T10:12:38Z,2,scs-bgx-868,AFE,13.1,20.1,uE.1
0.27613,-0.9,0.27563,-0.00648,-12.367,0.32475,-193.6,0.31475,0.26723,7.212,59.2,33.9,2023-11-29T10:12:48Z,2,scs-bgx-868,AFE,11.5,19.8,uE.1
0.27669,0.5,0.27569,-0.00608,-10.601,0.32394,-194.8,0.31469,0.26673,5.409,58.7,34.1,2023-11-29T10:12:58Z,2,scs-bgx-868,AFE,13.7,18.1,uE.1
0.27663,0.8,0.27563,-0.006,-10.601,0.32394,-193.8,0.31482,0.26717,5.096,58.8,34,2023-11-29T10:13:08Z,2,scs-bgx-868,AFE,13.8,17.6,uE.1
0.27663,1.3,0.27557,-0.00586,-10.389,0.32407,-191.5,0.31494,0.2681,5.12,58.8,34,2023-11-29T10:13:18Z,2,scs-bgx-868,AFE,13.7,17.4,uE.1
0.27607,-0.2,0.2755,-0.00629,-12.12,0.325,-189.3,0.31494,0.26904,7.356,58.4,34,2023-11-29T10:13:28Z,2,scs-bgx-868,AFE,12.3,17.8,uE.1
0.27619,-1.3,0.27569,-0.00658,-12.367,0.32463,-189.3,0.31494,0.26902,6.466,58.5,34.1,2023-11-29T10:13:38Z,2,scs-bgx-868,AFE,11.8,17,uE.1
0.27613,-1,0.27563,-0.00651,-12.367,0.32482,-187.9,0.315,0.26961,6.779,58.7,34.1,2023-11-29T10:13:48Z,2,scs-bgx-868,AFE,12,16.9,uE.1
0.27632,-0.8,0.27569,-0.00646,-11.908,0.32438,-190.9,0.31488,0.26837,6.01,58.5,34.1,2023-11-29T10:13:58Z,2,scs-bgx-868,AFE,13.4,16.3,uE.1
0.275,-5,0.27563,-0.00764,-16.36,0.32582,-185.5,0.315,0.27061,9.183,58,34.1,2023-11-29T10:14:08Z,2,scs-bgx-868,AFE,9.3,19.6,uE.1
0.27525,-3.6,0.27557,-0.00724,-15.265,0.32538,-186.5,0.31507,0.27021,7.957,57.9,34,2023-11-29T10:14:18Z,2,scs-bgx-868,AFE,9.5,17.5,uE.1
0.27538,-3.2,0.27557,-0.00713,-14.806,0.32463,-191.2,0.31482,0.26822,6.755,58.2,34.1,2023-11-29T10:14:28Z,2,scs-bgx-868,AFE,11.5,15.9,uE.1
0.27644,1,0.2755,-0.00593,-10.813,0.32407,-190.7,0.31494,0.26846,5.12,58.4,34.1,2023-11-29T10:14:38Z,2,scs-bgx-868,AFE,16.6,14.9,uE.1
0.27544,-1.9,0.27544,-0.00677,-14.134,0.32582,-186.3,0.31507,0.27029,9.014,58.4,33.9,2023-11-29T10:14:48Z,2,scs-bgx-868,AFE,12.5,16.2,uE.1
0.27419,-6.3,0.27544,-0.00802,-18.551,0.32625,-186.2,0.315,0.27033,10.216,58,33.9,2023-11-29T10:14:58Z,2,scs-bgx-868,AFE,11,18.3,uE.1
0.27607,0.3,0.27544,-0.00614,-11.908,0.32394,-190.8,0.31507,0.26841,4.495,58.6,33.9,2023-11-29T10:15:08Z,2,scs-bgx-868,AFE,16.3,12.5,uE.1
0.27482,-4.1,0.27544,-0.00739,-16.325,0.326,-186.8,0.315,0.27008,9.615,58.1,33.9,2023-11-29T10:15:18Z,2,scs-bgx-868,AFE,11.5,17.6,uE.1
0.27475,-4.3,0.27544,-0.00746,-16.572,0.32613,-184.6,0.31513,0.271,9.615,58,33.9,2023-11-29T10:15:28Z,2,scs-bgx-868,AFE,11.1,18.3,uE.1
0.275,-3,0.27538,-0.00707,-15.477,0.32538,-188.3,0.315,0.26945,8.125,58.4,33.9,2023-11-29T10:15:38Z,2,scs-bgx-868,AFE,11.3,15.9,uE.1
0.27557,-1,0.27538,-0.00651,-13.463,0.32482,-188.7,0.31507,0.26929,6.611,58.5,33.9,2023-11-29T10:15:48Z,2,scs-bgx-868,AFE,13.5,14.2,uE.1
0.27588,0.2,0.27538,-0.00617,-12.367,0.32463,-190.9,0.31507,0.26838,6.154,58.3,33.7,2023-11-29T10:15:58Z,2,scs-bgx-868,AFE,14.9,14,uE.1
0.27463,-4.2,0.27538,-0.00741,-16.784,0.32619,-188,0.31507,0.26958,9.904,58.9,33.6,2023-11-29T10:16:08Z,2,scs-bgx-868,AFE,11.3,17.3,uE.1
0.27457,-4.4,0.27538,-0.00747,-16.996,0.32619,-188,0.31507,0.26958,9.904,58.8,33.6,2023-11-29T10:16:18Z,2,scs-bgx-868,AFE,11.3,17.3,uE.1
0.27507,-2.7,0.27538,-0.00698,-15.23,0.32557,-186.7,0.31519,0.27011,8.125,58.3,33.7,2023-11-29T10:16:28Z,2,scs-bgx-868,AFE,11.5,14.7,uE.1
0.27507,-2.2,0.27532,-0.00684,-15.018,0.32544,-188.8,0.31513,0.26923,7.957,58.6,33.6,2023-11-29T10:16:38Z,2,scs-bgx-868,AFE,11.6,14.7,uE.1
0.27413,-5.4,0.27532,-0.00775,-18.339,0.32619,-186.8,0.31525,0.27005,9.471,58.8,33.4,2023-11-29T10:16:48Z,2,scs-bgx-868,AFE,10.3,16.8,uE.1
0.27538,-0.6,0.27525,-0.0064,-13.675,0.32432,-190.7,0.31513,0.26846,5.264,59.1,33.7,2023-11-29T10:16:58Z,2,scs-bgx-868,AFE,12.8,12.3,uE.1
0.27675,3.8,0.27532,-0.00515,-9.081,0.32369,-190.2,0.31532,0.26867,3.293,59.1,33.6,2023-11-29T10:17:08Z,2,scs-bgx-868,AFE,18.7,10.2,uE.1
0.27607,0.8,0.27538,-0.006,-11.696,0.32507,-185.1,0.31532,0.27077,6.611,58.4,33.8,2023-11-29T10:17:18Z,2,scs-bgx-868,AFE,15.2,13.4,uE.1
0.27569,-0.9,0.27544,-0.00649,-13.251,0.32525,-183.6,0.31544,0.27139,6.755,58.2,33.7,2023-11-29T10:17:28Z,2,scs-bgx-868,AFE,13.1,13.5,uE.1
0.27582,-1,0.2755,-0.0065,-13.004,0.32557,-183.8,0.31538,0.27131,7.668,58.7,33.7,2023-11-29T10:17:38Z,2,scs-bgx-868,AFE,13.7,14.1,uE.1
0.27463,-5.6,0.27557,-0.0078,-17.456,0.32619,-184.1,0.31532,0.27117,9.303,58.6,33.6,2023-11-29T10:17:48Z,2,scs-bgx-868,AFE,10.3,15.8,uE.1
0.27507,-3.6,0.2755,-0.00723,-15.654,0.32582,-188.9,0.31507,0.26921,9.014,58.9,33.6,2023-11-29T10:17:58Z,2,scs-bgx-868,AFE,11,13.6,uE.1
0.27507,-3,0.27544,-0.00709,-15.442,0.32544,-193.5,0.31488,0.26728,8.558,59.4,33.5,2023-11-29T10:18:08Z,2,scs-bgx-868,AFE,10.6,13.8,uE.1
0.276,1.1,0.27532,-0.00591,-11.731,0.32488,-193.1,0.31488,0.26743,7.212,59.2,33.7,2023-11-29T10:18:18Z,2,scs-bgx-868,AFE,15.1,13.5,uE.1
0.2765,4.8,0.27507,-0.00488,-9.081,0.32438,-194.3,0.31488,0.26693,6.01,58.7,33.7,2023-11-29T10:18:28Z,2,scs-bgx-868,AFE,18,11.9,uE.1
0.27663,5.7,0.275,-0.00461,-8.375,0.32375,-196.7,0.31488,0.26595,4.495,58.8,33.6,2023-11-29T10:18:38Z,2,scs-bgx-868,AFE,19.7,10.5,uE.1
0.27625,5.3,0.27488,-0.00472,-9.293,0.32463,-194.6,0.31488,0.26683,6.611,59.3,33.6,2023-11-29T10:18:48Z,2,scs-bgx-868,AFE,17.6,13.7,uE.1
0.27457,-0.1,0.27482,-0.00624,-15.018,0.32669,-193.2,0.31482,0.26742,11.707,59.8,33.3,2023-11-29T10:18:58Z,2,scs-bgx-868,AFE,9.3,23.4,uE.1
0.27438,-0.3,0.27475,-0.00632,-15.442,0.325,-202.2,0.31438,0.26367,8.702,59.9,33.5,2023-11-29T10:19:08Z,2,scs-bgx-868,AFE,9.2,16.6,uE.1
0.27538,4.1,0.27463,-0.00506,-11.484,0.32388,-203,0.3145,0.26334,5.721,59.5,33.5,2023-11-29T10:19:18Z,2,scs-bgx-868,AFE,11,15,uE.1
0.27538,4.6,0.27457,-0.00492,-11.272,0.32382,-204.9,0.31444,0.26252,5.721,59.8,33.4,2023-11-29T10:19:28Z,2,scs-bgx-868,AFE,10.8,15,uE.1
0.27444,1.7,0.2745,-0.00573,-14.346,0.32469,-202,0.31444,0.26375,7.813,59.8,33.5,2023-11-29T10:19:38Z,2,scs-bgx-868,AFE,8.6,16.8,uE.1
0.27488,3.7,0.27444,-0.00517,-12.58,0.32438,-201.9,0.31444,0.26379,7.067,59.3,33.6,2023-11-29T10:19:48Z,2,scs-bgx-868,AFE,9.5,16.9,uE.1
0.27525,5.1,0.27444,-0.00479,-11.272,0.3245,-199.6,0.31463,0.26475,6.899,59.4,33.5,2023-11-29T10:19:58Z,2,scs-bgx-868,AFE,10.3,17.3,uE.1
0.27532,5.3,0.27444,-0.00473,-11.025,0.32463,-197.4,0.31475,0.26567,6.923,59.6,33.5,2023-11-29T10:20:08Z,2,scs-bgx-868,AFE,10.3,17.4,uE.1
0.27594,6.1,0.27463,-0.0045,-9.505,0.32388,-199.2,0.31475,0.26492,5.12,59.4,33.5,2023-11-29T10:20:18Z,2,scs-bgx-868,AFE,11.6,15.7,uE.1
0.27625,6.2,0.27475,-0.00447,-8.834,0.3235,-196.4,0.31488,0.26606,3.894,59,33.7,2023-11-29T10:20:28Z,2,scs-bgx-868,AFE,11.5,16.3,uE.1
0.27669,6.9,0.27488,-0.00428,-7.739,0.32338,-194.7,0.31507,0.26677,3.149,59.8,33.6,2023-11-29T10:20:38Z,2,scs-bgx-868,AFE,13.7,15.6,uE.1
0.27644,5.5,0.27494,-0.00467,-8.834,0.32475,-191.4,0.31507,0.26814,6.442,59.4,33.6,2023-11-29T10:20:48Z,2,scs-bgx-868,AFE,11.5,19.7,uE.1
0.27519,0.2,0.27507,-0.00616,-13.71,0.32569,-193.8,0.31488,0.26717,9.159,59.1,33.4,2023-11-29T10:20:58Z,2,scs-bgx-868,AFE,9,22.5,uE.1
0.27357,-5.6,0.27507,-0.00781,-19.435,0.326,-191.3,0.31488,0.2682,9.904,58.5,33.6,2023-11-29T10:21:08Z,2,scs-bgx-868,AFE,7.3,23.2,uE.1
0.27432,-2.9,0.27507,-0.00706,-16.784,0.32513,-194.3,0.31482,0.26693,7.957,58.5,33.6,2023-11-29T10:21:18Z,2,scs-bgx-868,AFE,7.7,21.3,uE.1
0.27557,1.9,0.275,-0.00569,-12.12,0.324,-196.2,0.31482,0.26616,5.24,59.1,33.7,2023-11-29T10:21:28Z,2,scs-bgx-868,AFE,9.5,19.6,uE.1
0.27675,6.6,0.27494,-0.00435,-7.739,0.32282,-202.8,0.31463,0.26342,2.861,59.2,33.6,2023-11-29T10:21:38Z,2,scs-bgx-868,AFE,12.5,16.5,uE.1
0.276,4.9,0.27482,-0.00485,-9.965,0.32363,-199,0.31469,0.26499,4.663,58.9,33.7,2023-11-29T10:21:48Z,2,scs-bgx-868,AFE,10.8,19.3,uE.1
0.27625,6.2,0.27475,-0.00446,-8.834,0.32319,-200,0.31475,0.26459,3.462,59.1,33.6,2023-11-29T10:21:58Z,2,scs-bgx-868,AFE,11.4,17.3,uE.1
0.27544,3.8,0.27469,-0.00515,-11.484,0.324,-196.2,0.31482,0.26616,5.24,58.8,33.7,2023-11-29T10:22:08Z,2,scs-bgx-868,AFE,9.9,20.5,uE.1
0.27638,7.1,0.27469,-0.00421,-8.163,0.323,-195.7,0.315,0.26636,2.404,59.4,33.7,2023-11-29T10:22:18Z,2,scs-bgx-868,AFE,12.2,16.5,uE.1
0.27582,5.6,0.27463,-0.00464,-9.929,0.32394,-197.3,0.31475,0.2657,5.264,59.3,33.7,2023-11-29T10:22:28Z,2,scs-bgx-868,AFE,10.4,20.5,uE.1
0.27507,3,0.27463,-0.00539,-12.58,0.32488,-196,0.31469,0.26624,7.668,58.8,33.7,2023-11-29T10:22:38Z,2,scs-bgx-868,AFE,9.2,22.8,uE.1
0.27507,3,0.27463,-0.00539,-12.58,0.32463,-195.6,0.31475,0.26639,6.923,59,33.7,2023-11-29T10:22:48Z,2,scs-bgx-868,AFE,9,22.8,uE.1
0.27488,2.8,0.27457,-0.00544,-13.039,0.32438,-199,0.31463,0.26499,6.611,59.3,33.6,2023-11-29T10:22:58Z,2,scs-bgx-868,AFE,8.2,22.6,uE.1
0.27413,0.6,0.2745,-0.00606,-15.442,0.32488,-197.9,0.31457,0.26544,7.957,58.9,33.7,2023-11-29T10:23:08Z,2,scs-bgx-868,AFE,7.4,24,uE.1
0.27357,-0.9,0.27444,-0.00648,-17.208,0.32475,-197.2,0.31469,0.26576,7.356,58.9,33.6,2023-11-29T10:23:18Z,2,scs-bgx-868,AFE,7.4,24.3,uE.1
0.27457,3.6,0.27432,-0.00522,-13.251,0.32438,-195.2,0.31488,0.26658,6.01,59.1,33.6,2023-11-29T10:23:28Z,2,scs-bgx-868,AFE,8.1,22.7,uE.1
0.27594,7.9,0.27438,-0.00398,-8.622,0.32244,-203.7,0.31463,0.26305,1.947,60,33.6,2023-11-29T10:23:38Z,2,scs-bgx-868,AFE,10.9,18.4,uE.1
0.27725,12.1,0.27444,-0.00281,-4.205,0.32188,-207,0.31444,0.26165,1.058,59.8,33.7,2023-11-29T10:23:48Z,2,scs-bgx-868,AFE,13.7,16.7,uE.1
0.27557,6.1,0.27444,-0.00449,-10.141,0.32407,-196,0.31482,0.26622,5.409,59.2,33.7,2023-11-29T10:23:58Z,2,scs-bgx-868,AFE,8.6,23.7,uE.1
0.27575,6.8,0.27444,-0.00431,-9.505,0.32332,-196.9,0.31488,0.26587,3.462,59.6,33.7,2023-11-29T10:24:08Z,2,scs-bgx-868,AFE,9.3,20.9,uE.1
0.27663,8.9,0.27457,-0.0037,-6.855,0.32294,-193.1,0.31513,0.26745,1.947,59.3,33.8,2023-11-29T10:24:18Z,2,scs-bgx-868,AFE,11.1,17.9,uE.1
0.27619,7,0.27463,-0.00426,-8.622,0.32369,-195.9,0.31494,0.26629,4.207,59.4,33.6,2023-11-29T10:24:28Z,2,scs-bgx-868,AFE,10.1,21.4,uE.1
0.27538,3.6,0.27469,-0.0052,-11.696,0.32438,-198.1,0.31469,0.26538,6.466,59.6,33.6,2023-11-29T10:24:38Z,2,scs-bgx-868,AFE,8.1,24.2,uE.1
0.27744,10.4,0.27475,-0.00327,-4.629,0.32213,-199.6,0.31494,0.26472,0.457,60.3,33.6,2023-11-29T10:24:48Z,2,scs-bgx-868,AFE,13.2,15.2,uE.1
0.27632,6,0.27482,-0.00453,-8.834,0.32363,-196,0.31494,0.26622,4.063,59.4,33.6,2023-11-29T10:24:58Z,2,scs-bgx-868,AFE,9.4,21.5,uE.1
0.276,4.9,0.27482,-0.00485,-9.965,0.32444,-191.3,0.31507,0.26819,5.697,59.3,33.7,2023-11-29T10:25:08Z,2,scs-bgx-868,AFE,8.6,24.4,uE.1
0.2765,6.6,0.27482,-0.00436,-8.198,0.32319,-191.5,0.31519,0.2681,2.404,59,33.8,2023-11-29T10:25:18Z,2,scs-bgx-868,AFE,9.5,20.5,uE.1
0.27744,9,0.27494,-0.00369,-5.3,0.323,-191,0.31525,0.26831,1.803,59.2,33.8,2023-11-29T10:25:28Z,2,scs-bgx-868,AFE,11.8,18.2,uE.1
0.27725,7.4,0.27507,-0.00414,-6.431,0.32375,-189.2,0.31525,0.26906,3.606,59.1,33.8,2023-11-29T10:25:38Z,2,scs-bgx-868,AFE,10.4,21.9,uE.1
0.27563,1.1,0.27513,-0.00591,-12.367,0.32575,-183.5,0.31525,0.27142,8.413,58.5,33.9,2023-11-29T10:25:48Z,2,scs-bgx-868,AFE,7.6,25.9,uE.1
0.27638,3.3,0.27519,-0.0053,-9.929,0.32482,-182.9,0.31544,0.27168,5.721,58.7,33.9,2023-11-29T10:25:58Z,2,scs-bgx-868,AFE,8.8,24.2,uE.1
0.27619,2.6,0.27519,-0.00549,-10.601,0.32507,-182.3,0.31544,0.27193,6.322,59,33.9,2023-11-29T10:26:08Z,2,scs-bgx-868,AFE,8.6,24.7,uE.1
0.2755,0.2,0.27519,-0.00617,-13.039,0.32544,-180.5,0.3155,0.27271,7.067,58.3,33.9,2023-11-29T10:26:18Z,2,scs-bgx-868,AFE,7.9,25.8,uE.1
0.27588,1.5,0.27519,-0.0058,-11.696,0.32507,-181.4,0.3155,0.27233,6.178,58.6,33.9,2023-11-29T10:26:28Z,2,scs-bgx-868,AFE,8.4,24.8,uE.1
0.27613,2.3,0.27519,-0.00556,-10.813,0.32488,-179,0.31563,0.27331,5.409,58.4,34,2023-11-29T10:26:38Z,2,scs-bgx-868,AFE,9,24.2,uE.1
0.27657,4.4,0.27513,-0.00499,-9.046,0.32388,-184.3,0.31544,0.27111,3.462,58.4,34,2023-11-29T10:26:48Z,2,scs-bgx-868,AFE,9.9,21.3,uE.1
0.2765,4.3,0.27513,-0.00501,-9.293,0.32475,-182.9,0.31557,0.27169,5.24,58.9,33.7,2023-11-29T10:26:58Z,2,scs-bgx-868,AFE,9.6,24.3,uE.1
0.27482,-0.8,0.275,-0.00645,-14.77,0.32594,-178.2,0.31563,0.27364,7.957,58.7,33.8,2023-11-29T10:27:08Z,2,scs-bgx-868,AFE,7.9,25.6,uE.1
0.27607,3.2,0.27507,-0.00533,-10.601,0.3245,-180.7,0.31569,0.2726,4.351,58.7,33.8,2023-11-29T10:27:18Z,2,scs-bgx-868,AFE,9.5,21.1,uE.1
