time,relHumid.value,relHumid.weight,relHumid.raw,temperature.value,temperature.weight,temperature.raw,pm2_5ConcNum.value,pm2_5ConcNum.weight,pm2_5ConcNum.raw,pm2_5ConcMass.value,pm2_5ConcMass.weight,pm2_5ConcMass.raw,pm1ConcNum.value,pm1ConcNum.weight,pm1ConcNum.raw,pm1ConcMass.value,pm1ConcMass.weight,pm1ConcMass.raw,pm10ConcNum.value,pm10ConcNum.weight,pm10ConcNum.raw,pm10ConcMass.value,pm10ConcMass.weight,pm10ConcMass.raw,no2Conc.value,no2Conc.weight,no2Conc.raw,pm2_5ConcMass_24HourRollingMean.value,pm2_5ConcMass_24HourRollingMean.weight,pm2_5ConcMass_24HourRollingMean.raw,pm2_5ConcNum_24HourRollingMean.value,pm2_5ConcNum_24HourRollingMean.weight,pm2_5ConcNum_24HourRollingMean.raw,pm10ConcMass_24HourRollingMean.value,pm10ConcMass_24HourRollingMean.weight,pm10ConcMass_24HourRollingMean.raw,pm10ConcNum_24HourRollingMean.value,pm10ConcNum_24HourRollingMean.weight,pm10ConcNum_24HourRollingMean.raw,pm2_5ConcMass_NowCast.value,pm2_5NowCastAqi.value,no2UsEpaAqi.raw,no2UsEpaAqi.value,pm2_5WaDwerAqi.raw,pm2_5WaDwerAqi.value,pm10WaDwerAqi.raw,pm10WaDwerAqi.value,no2WaDwerAqi.raw,no2WaDwerAqi.value,year,month,day,time
2021-12-18 14:00:00+03:00,68.73,3.0,68.73,31.82,3.0,31.82,15.78,3.0,15.78,15.74,3.0,15.74,14.75,3.0,14.75,7.66,3.0,7.66,16.02,3.0,16.02,20.35,3.0,20.35,3.43,3.0,3.43,23.55,86,23.55,27.04,86,27.04,29.12,86,29.12,27.3,86,27.3,16.02,59.0,3.0,3.0,94,94,58,58,3.0,3.0,2021,12,18,14:00
2021-12-18 13:00:00+03:00,69.28,4.0,69.28,31.95,4.0,31.95,15.46,4.0,15.46,14.73,4.0,14.73,14.51,4.0,14.51,7.44,4.0,7.44,15.68,4.0,15.68,19.14,4.0,19.14,3.22,4.0,3.22,23.29,87,23.29,26.81,87,26.81,28.78,87,28.78,27.07,87,27.07,17.32,62.0,3.0,3.0,93,93,58,58,3.0,3.0,2021,12,18,13:00
2021-12-18 12:00:00+03:00,69.05,3.0,69.05,31.56,3.0,31.56,17.86,3.0,17.86,17.86,3.0,17.86,16.68,3.0,16.68,8.47,3.0,8.47,18.14,3.0,18.14,26.17,3.0,26.17,2.6,3.0,2.6,23.68,86,23.68,27.37,86,27.37,29.19,86,29.19,27.62,86,27.62,16.79,61.0,2.0,2.0,95,95,58,58,2.0,2.0,2021,12,18,12:00
2021-12-18 11:00:00+03:00,68.8,4.0,68.8,31.35,4.0,31.35,14.64,4.0,14.64,13.43,4.0,13.43,13.78,4.0,13.78,6.98,4.0,6.98,14.83,4.0,14.83,18.47,4.0,18.47,-0.56,4.0,-0.56,23.43,87,23.43,27.19,87,27.19,28.67,87,28.67,27.44,87,27.44,20.16,68.0,,,94,94,57,57,,,2021,12,18,11:00
2021-12-18 10:00:00+03:00,70.88,3.0,70.88,31.09,3.0,31.09,18.55,3.0,18.55,15.79,3.0,15.79,17.58,3.0,17.58,8.97,3.0,8.97,18.74,3.0,18.74,20.79,3.0,20.79,-2.75,3.0,-2.75,23.8,86,23.8,27.63,86,27.63,29.05,86,29.05,27.89,86,27.89,24.53,77.0,,,95,95,58,58,,,2021,12,18,10:00
2021-12-18 09:00:00+03:00,72.09,4.0,72.09,31.27,4.0,31.27,23.11,4.0,23.11,20.12,4.0,20.12,21.91,4.0,21.91,12.0,4.0,12.0,23.31,4.0,23.31,23.78,4.0,23.78,-4.96,4.0,-4.96,23.83,87,23.83,27.66,87,27.66,29.01,87,29.01,27.91,87,27.91,28.95,86.0,,,95,95,58,58,,,2021,12,18,09:00
2021-12-18 08:00:00+03:00,77.35,3.0,77.35,29.65,3.0,29.65,23.5,3.0,23.5,22.18,3.0,22.18,22.09,3.0,22.09,12.46,3.0,12.46,23.73,3.0,23.73,24.86,3.0,24.86,1.06,3.0,1.06,24.26,86,24.26,28.12,86,28.12,29.53,86,29.53,28.37,86,28.37,35.72,102.0,1.0,1.0,97,97,59,59,1.0,1.0,2021,12,18,08:00
2021-12-18 07:00:00+03:00,81.46,3.0,81.46,28.14,3.0,28.14,40.69,3.0,40.69,35.53,3.0,35.53,38.14,3.0,38.14,21.31,3.0,21.31,41.06,3.0,41.06,44.74,3.0,44.74,6.87,3.0,6.87,24.99,87,24.99,29.08,87,29.08,30.58,87,30.58,29.34,87,29.34,35.9,102.0,6.0,6.0,100,100,61,61,6.0,6.0,2021,12,18,07:00
2021-12-18 06:00:00+03:00,85.01,4.0,85.01,26.79,4.0,26.79,49.5,4.0,49.5,40.6,4.0,40.6,46.47,4.0,46.47,24.49,4.0,24.49,49.94,4.0,49.94,50.72,4.0,50.72,11.02,4.0,11.02,25.24,87,25.24,29.5,87,29.5,30.94,87,30.94,29.76,87,29.76,31.2,91.0,10.0,10.0,101,101,62,62,9.0,9.0,2021,12,18,06:00
2021-12-18 05:00:00+03:00,86.13,3.0,86.13,26.47,3.0,26.47,37.85,3.0,37.85,33.15,3.0,33.15,35.65,3.0,35.65,20.49,3.0,20.49,38.09,3.0,38.09,38.98,3.0,38.98,11.65,3.0,11.65,24.95,87,24.95,28.99,87,28.99,30.56,87,30.56,29.25,87,29.25,29.25,87.0,11.0,11.0,100,100,61,61,10.0,10.0,2021,12,18,05:00
2021-12-18 04:00:00+03:00,85.2,4.0,85.2,26.62,4.0,26.62,28.14,4.0,28.14,26.99,4.0,26.99,26.5,4.0,26.5,15.65,4.0,15.65,28.43,4.0,28.43,31.8,4.0,31.8,10.32,4.0,10.32,24.96,87,24.96,28.91,87,28.91,30.63,87,30.63,29.17,87,29.17,31.5,92.0,10.0,10.0,100,100,61,61,9.0,9.0,2021,12,18,04:00
2021-12-18 03:00:00+03:00,84.85,3.0,84.85,26.67,3.0,26.67,32.0,3.0,32.0,30.12,3.0,30.12,30.06,3.0,30.06,17.52,3.0,17.52,32.31,3.0,32.31,35.95,3.0,35.95,11.23,3.0,11.23,25.5,87,25.5,29.59,87,29.59,31.43,87,31.43,29.87,87,29.87,32.87,95.0,11.0,11.0,102,102,63,63,9.0,9.0,2021,12,18,03:00
2021-12-18 02:00:00+03:00,84.64,4.0,84.64,26.7,4.0,26.7,40.9,4.0,40.9,34.35,4.0,34.35,38.51,4.0,38.51,21.26,4.0,21.26,41.22,4.0,41.22,40.81,4.0,40.81,10.74,4.0,10.74,25.83,87,25.83,30.14,87,30.14,31.93,87,31.93,30.41,87,30.41,31.39,92.0,10.0,10.0,103,103,64,64,9.0,9.0,2021,12,18,02:00
2021-12-18 01:00:00+03:00,84.18,3.0,84.18,26.91,3.0,26.91,32.43,3.0,32.43,29.36,3.0,29.36,30.62,3.0,30.62,18.09,3.0,18.09,32.66,3.0,32.66,33.48,3.0,33.48,11.31,3.0,11.31,25.91,87,25.91,30.08,87,30.08,32.1,87,32.1,30.36,87,30.36,33.41,96.0,11.0,11.0,104,104,64,64,9.0,9.0,2021,12,18,01:00
2021-12-18 00:00:00+03:00,83.1,4.0,83.1,27.28,4.0,27.28,39.52,4.0,39.52,33.05,4.0,33.05,37.47,4.0,37.47,20.89,4.0,20.89,39.79,4.0,39.79,38.95,4.0,38.95,10.85,4.0,10.85,26.08,87,26.08,30.31,87,30.31,32.39,87,32.39,30.59,87,30.59,33.76,97.0,10.0,10.0,104,104,65,65,9.0,9.0,2021,12,18,00:00
2021-12-17 23:00:00+03:00,82.26,3.0,82.26,27.68,3.0,27.68,66.01,3.0,66.01,44.77,3.0,44.77,62.72,3.0,62.72,29.06,3.0,29.06,66.4,3.0,66.4,56.16,3.0,56.16,11.05,3.0,11.05,26.1,86,26.1,30.29,86,30.29,32.49,86,32.49,30.57,86,30.57,22.73,73.0,10.0,10.0,104,104,65,65,9.0,9.0,2021,12,17,23:00
2021-12-17 22:00:00+03:00,80.93,4.0,80.93,28.02,4.0,28.02,38.39,4.0,38.39,29.56,4.0,29.56,36.38,4.0,36.38,17.88,4.0,17.88,38.68,4.0,38.68,36.06,4.0,36.06,10.83,4.0,10.83,25.92,87,25.92,29.68,87,29.68,32.23,87,32.23,29.96,87,29.96,15.91,59.0,10.0,10.0,104,104,64,64,9.0,9.0,2021,12,17,22:00
2021-12-17 21:00:00+03:00,79.93,3.0,79.93,28.18,3.0,28.18,16.71,3.0,16.71,15.69,3.0,15.69,15.65,3.0,15.65,8.16,3.0,8.16,16.91,3.0,16.91,20.05,3.0,20.05,9.09,3.0,9.09,26.12,86,26.12,29.81,86,29.81,32.47,86,32.47,30.09,86,30.09,16.12,59.0,9.0,9.0,104,104,65,65,8.0,8.0,2021,12,17,21:00
2021-12-17 20:00:00+03:00,79.03,4.0,79.03,28.36,4.0,28.36,16.17,4.0,16.17,15.58,4.0,15.58,15.22,4.0,15.22,8.19,4.0,8.19,16.4,4.0,16.4,19.72,4.0,19.72,8.64,4.0,8.64,26.48,87,26.48,30.2,87,30.2,32.79,87,32.79,30.49,87,30.49,16.62,61.0,8.0,8.0,106,106,66,66,7.0,7.0,2021,12,17,20:00
2021-12-17 19:00:00+03:00,77.48,3.0,77.48,28.58,3.0,28.58,18.34,3.0,18.34,16.77,3.0,16.77,17.24,3.0,17.24,8.97,3.0,8.97,18.54,3.0,18.54,21.45,3.0,21.45,9.07,3.0,9.07,27.04,86,27.04,30.83,86,30.83,33.46,86,33.46,31.12,86,31.12,16.5,60.0,9.0,9.0,108,108,67,67,8.0,8.0,2021,12,17,19:00
2021-12-17 18:00:00+03:00,75.41,4.0,75.41,29.07,4.0,29.07,19.3,4.0,19.3,17.56,4.0,17.56,18.13,4.0,18.13,9.11,4.0,9.11,19.57,4.0,19.57,22.04,4.0,22.04,7.4,4.0,7.4,27.04,87,27.04,30.77,87,30.77,33.37,87,33.37,31.05,87,31.05,15.44,58.0,7.0,7.0,108,108,67,67,6.0,6.0,2021,12,17,18:00
2021-12-17 17:00:00+03:00,73.73,3.0,73.73,29.81,3.0,29.81,14.62,3.0,14.62,13.23,3.0,13.23,13.76,3.0,13.76,7.1,3.0,7.1,14.79,3.0,14.79,16.72,3.0,16.72,7.09,3.0,7.09,27.22,86,27.22,30.94,86,30.94,33.57,86,33.57,31.22,86,31.22,17.68,63.0,7.0,7.0,109,109,67,67,6.0,6.0,2021,12,17,17:00
2021-12-17 16:00:00+03:00,71.74,3.0,71.74,30.5,3.0,30.5,21.08,3.0,21.08,19.18,3.0,19.18,19.85,3.0,19.85,10.52,3.0,10.52,21.27,3.0,21.27,23.18,3.0,23.18,6.09,3.0,6.09,27.37,87,27.37,31.11,87,31.11,33.79,87,33.79,31.4,87,31.4,16.18,60.0,6.0,6.0,109,109,68,68,5.0,5.0,2021,12,17,16:00
2021-12-17 15:00:00+03:00,69.31,4.0,69.31,31.17,4.0,31.17,15.98,4.0,15.98,15.61,4.0,15.61,15.0,4.0,15.0,7.44,4.0,7.44,16.21,4.0,16.21,20.45,4.0,20.45,8.17,4.0,8.17,27.4,87,27.4,31.08,87,31.08,33.84,87,33.84,31.37,87,31.37,16.75,61.0,8.0,8.0,110,110,68,68,7.0,7.0,2021,12,17,15:00
2021-12-17 14:00:00+03:00,66.51,3.0,66.51,31.77,3.0,31.77,18.17,3.0,18.17,17.09,3.0,17.09,17.16,3.0,17.16,8.53,3.0,8.53,18.41,3.0,18.41,22.57,3.0,22.57,5.62,3.0,5.62,27.43,87,27.43,31.15,87,31.15,33.8,87,33.8,31.44,87,31.44,16.43,60.0,5.0,5.0,110,110,68,68,5.0,5.0,2021,12,17,14:00
2021-12-17 13:00:00+03:00,62.17,4.0,62.17,32.91,4.0,32.91,13.67,4.0,13.67,11.94,4.0,11.94,12.95,4.0,12.95,6.36,4.0,6.36,13.83,4.0,13.83,15.17,4.0,15.17,-3.01,4.0,-3.01,27.36,87,27.36,31.07,87,31.07,33.6,87,33.6,31.36,87,31.36,20.93,70.0,,,109,109,67,67,,,2021,12,17,13:00
2021-12-17 12:00:00+03:00,61.99,3.0,61.99,33.56,3.0,33.56,27.65,3.0,27.65,23.06,3.0,23.06,26.39,3.0,26.39,14.12,3.0,14.12,27.88,3.0,27.88,27.58,3.0,27.58,-6.24,3.0,-6.24,27.75,87,27.75,31.42,87,31.42,34.05,87,34.05,31.71,87,31.71,18.81,65.0,,,111,111,68,68,,,2021,12,17,12:00
2021-12-17 11:00:00+03:00,62.32,4.0,62.32,33.47,4.0,33.47,16.41,4.0,16.41,13.94,4.0,13.94,15.54,4.0,15.54,8.1,4.0,8.1,16.54,4.0,16.54,15.82,4.0,15.82,-15.12,4.0,-15.12,27.86,87,27.86,31.5,87,31.5,34.17,87,34.17,31.79,87,31.79,23.7,75.0,,,111,111,68,68,,,2021,12,17,11:00
2021-12-17 10:00:00+03:00,69.45,3.0,69.45,31.53,3.0,31.53,23.16,3.0,23.16,20.72,3.0,20.72,21.85,3.0,21.85,11.78,3.0,11.78,23.38,3.0,23.38,25.73,3.0,25.73,-3.84,3.0,-3.84,28.28,86,28.28,31.99,86,31.99,34.69,86,34.69,32.28,86,32.28,26.69,82.0,,,113,113,69,69,,,2021,12,17,10:00
2021-12-17 09:00:00+03:00,73.12,4.0,73.12,30.57,4.0,30.57,21.34,4.0,21.34,18.4,4.0,18.4,20.12,4.0,20.12,11.03,4.0,11.03,21.49,4.0,21.49,21.99,4.0,21.99,-2.55,4.0,-2.55,28.17,87,28.17,31.84,87,31.84,34.44,87,34.44,32.13,87,32.13,36.1,102.0,,,113,113,69,69,,,2021,12,17,09:00
2021-12-17 08:00:00+03:00,76.21,3.0,76.21,29.95,3.0,29.95,34.9,3.0,34.9,31.26,3.0,31.26,32.64,3.0,32.64,18.73,3.0,18.73,35.17,3.0,35.17,36.97,3.0,36.97,-0.73,3.0,-0.73,28.59,86,28.59,32.23,86,32.23,34.92,86,34.92,32.53,86,32.53,37.75,107.0,,,114,114,70,70,,,2021,12,17,08:00
2021-12-17 07:00:00+03:00,81.64,4.0,81.64,27.86,4.0,27.86,45.48,4.0,45.48,38.59,4.0,38.59,42.63,4.0,42.63,23.14,4.0,23.14,45.92,4.0,45.92,48.99,4.0,48.99,6.59,4.0,6.59,28.97,87,28.97,32.86,87,32.86,35.46,87,35.46,33.16,87,33.16,38.24,108.0,6.0,6.0,116,116,71,71,5.0,5.0,2021,12,17,07:00
2021-12-17 06:00:00+03:00,86.01,3.0,86.01,26.09,3.0,26.09,52.82,3.0,52.82,42.76,3.0,42.76,49.53,3.0,49.53,25.78,3.0,25.78,53.36,3.0,53.36,55.06,3.0,55.06,11.99,3.0,11.99,29.39,86,29.39,33.89,86,33.89,35.89,86,35.89,34.2,86,34.2,35.4,100.0,11.0,11.0,118,118,72,72,10.0,10.0,2021,12,17,06:00
2021-12-17 05:00:00+03:00,86.19,4.0,86.19,25.99,4.0,25.99,38.48,4.0,38.48,34.31,4.0,34.31,36.04,4.0,36.04,20.56,4.0,20.56,38.83,4.0,38.83,42.44,4.0,42.44,11.43,4.0,11.43,29.44,87,29.44,34.01,87,34.01,35.95,87,35.95,34.32,87,34.32,35.72,102.0,11.0,11.0,118,118,72,72,10.0,10.0,2021,12,17,05:00
2021-12-17 04:00:00+03:00,85.58,3.0,85.58,26.24,3.0,26.24,35.34,3.0,35.34,33.33,3.0,33.33,33.01,3.0,33.01,19.43,3.0,19.43,35.66,3.0,35.66,41.04,3.0,41.04,11.75,3.0,11.75,29.38,86,29.38,33.99,86,33.99,35.85,86,35.85,34.29,86,34.29,38.1,107.0,11.0,11.0,118,118,72,72,10.0,10.0,2021,12,17,04:00
2021-12-17 03:00:00+03:00,85.19,4.0,85.19,26.41,4.0,26.41,43.12,4.0,43.12,38.64,4.0,38.64,40.15,4.0,40.15,22.4,4.0,22.4,43.55,4.0,43.55,49.25,4.0,49.25,11.53,4.0,11.53,29.38,87,29.38,33.99,87,33.99,35.81,87,35.81,34.29,87,34.29,37.55,106.0,11.0,11.0,118,118,72,72,10.0,10.0,2021,12,17,03:00
2021-12-17 02:00:00+03:00,84.52,3.0,84.52,26.61,3.0,26.61,47.73,3.0,47.73,39.76,3.0,39.76,44.74,3.0,44.74,23.53,3.0,23.53,48.19,3.0,48.19,50.42,3.0,50.42,11.51,3.0,11.51,28.99,86,28.99,33.5,86,33.5,35.18,86,35.18,33.8,86,33.8,35.24,100.0,11.0,11.0,116,116,70,70,10.0,10.0,2021,12,17,02:00
2021-12-17 01:00:00+03:00,83.95,4.0,83.95,26.83,4.0,26.83,39.71,4.0,39.71,36.17,4.0,36.17,37.11,4.0,37.11,21.08,4.0,21.08,40.11,4.0,40.11,44.57,4.0,44.57,11.83,4.0,11.83,28.84,86,28.84,33.29,86,33.29,34.95,86,34.95,33.58,86,33.58,34.49,98.0,11.0,11.0,115,115,70,70,10.0,10.0,2021,12,17,01:00
2021-12-17 00:00:00+03:00,83.14,3.0,83.14,27.01,3.0,27.01,38.96,3.0,38.96,34.33,3.0,34.33,36.47,3.0,36.47,20.67,3.0,20.67,39.26,3.0,39.26,41.77,3.0,41.77,10.51,3.0,10.51,28.94,85,28.94,33.67,85,33.67,35.09,85,35.09,33.97,85,33.97,34.63,98.0,10.0,10.0,116,116,70,70,9.0,9.0,2021,12,17,00:00
2021-12-16 23:00:00+03:00,82.32,3.0,82.32,27.25,3.0,27.25,41.96,3.0,41.96,35.73,3.0,35.73,39.52,3.0,39.52,21.61,3.0,21.61,42.32,3.0,42.32,44.04,3.0,44.04,12.06,3.0,12.06,29.0,86,29.0,33.9,86,33.9,35.13,86,35.13,34.19,86,34.19,33.52,96.0,11.0,11.0,116,116,70,70,10.0,10.0,2021,12,16,23:00
2021-12-16 22:00:00+03:00,81.23,4.0,81.23,27.39,4.0,27.39,43.81,4.0,43.81,36.31,4.0,36.31,41.37,4.0,41.37,22.36,4.0,22.36,44.13,4.0,44.13,44.47,4.0,44.47,11.06,4.0,11.06,29.26,86,29.26,34.51,86,34.51,35.48,86,35.48,34.81,86,34.81,30.73,90.0,10.0,10.0,117,117,71,71,9.0,9.0,2021,12,16,22:00
2021-12-16 21:00:00+03:00,79.77,3.0,79.77,27.76,3.0,27.76,45.05,3.0,45.05,36.56,3.0,36.56,42.54,3.0,42.54,22.51,3.0,22.51,45.37,3.0,45.37,44.27,3.0,44.27,10.55,3.0,10.55,29.37,86,29.37,34.7,86,34.7,35.73,86,35.73,35.0,86,35.0,24.67,77.0,10.0,10.0,117,117,71,71,9.0,9.0,2021,12,16,21:00
2021-12-16 20:00:00+03:00,76.29,4.0,76.29,28.13,4.0,28.13,28.64,4.0,28.64,26.07,4.0,26.07,27.0,4.0,27.0,15.27,4.0,15.27,28.87,4.0,28.87,30.12,4.0,30.12,5.87,4.0,5.87,28.83,86,28.83,33.92,86,33.92,35.05,86,35.05,34.22,86,34.22,23.44,75.0,6.0,6.0,115,115,70,70,5.0,5.0,2021,12,16,20:00
2021-12-16 19:00:00+03:00,78.05,3.0,78.05,28.6,3.0,28.6,29.52,3.0,29.52,28.13,3.0,28.13,27.76,3.0,27.76,15.88,3.0,15.88,29.83,3.0,29.83,34.62,3.0,34.62,9.43,3.0,9.43,28.51,85,28.51,33.6,85,33.6,34.74,85,34.74,33.9,85,33.9,19.33,66.0,9.0,9.0,114,114,69,69,8.0,8.0,2021,12,16,19:00
2021-12-16 18:00:00+03:00,76.09,4.0,76.09,28.99,4.0,28.99,19.98,4.0,19.98,19.16,4.0,19.16,18.68,4.0,18.68,10.34,4.0,10.34,20.18,4.0,20.18,22.59,4.0,22.59,7.18,4.0,7.18,28.22,85,28.22,33.38,85,33.38,34.35,85,34.35,33.68,85,33.68,19.51,67.0,7.0,7.0,113,113,69,69,6.0,6.0,2021,12,16,18:00
2021-12-16 17:00:00+03:00,74.31,3.0,74.31,29.67,3.0,29.67,20.36,3.0,20.36,19.64,3.0,19.64,19.1,3.0,19.1,10.22,3.0,10.22,20.59,3.0,20.59,24.0,3.0,24.0,7.99,3.0,7.99,28.67,81,28.67,34.05,81,34.05,34.93,81,34.93,34.35,81,34.35,19.4,66.0,8.0,8.0,115,115,70,70,7.0,7.0,2021,12,16,17:00
2021-12-16 16:00:00+03:00,70.7,4.0,70.7,30.0,4.0,30.0,22.43,4.0,22.43,20.07,4.0,20.07,21.09,4.0,21.09,10.73,4.0,10.73,22.69,4.0,22.69,25.56,4.0,25.56,5.94,4.0,5.94,28.15,82,28.15,33.53,82,33.53,34.25,82,34.25,33.83,82,33.83,18.73,65.0,6.0,6.0,113,113,68,68,5.0,5.0,2021,12,16,16:00
2021-12-16 15:00:00+03:00,68.7,3.0,68.7,30.98,3.0,30.98,20.32,3.0,20.32,19.85,3.0,19.85,18.98,3.0,18.98,10.35,3.0,10.35,20.58,3.0,20.58,24.87,3.0,24.87,2.75,3.0,2.75,27.82,81,27.82,33.23,81,33.23,33.8,81,33.8,33.51,81,33.51,17.63,63.0,3.0,3.0,111,111,68,68,2.0,2.0,2021,12,16,15:00
2021-12-16 14:00:00+03:00,70.13,4.0,70.13,31.03,4.0,31.03,17.5,4.0,17.5,16.31,4.0,16.31,16.38,4.0,16.38,8.72,4.0,8.72,17.67,4.0,17.67,19.48,4.0,19.48,5.68,4.0,5.68,27.06,82,27.06,32.48,82,32.48,32.86,82,32.86,32.75,82,32.75,18.95,65.0,5.0,5.0,108,108,66,66,5.0,5.0,2021,12,16,14:00
2021-12-16 13:00:00+03:00,68.09,3.0,68.09,31.74,3.0,31.74,15.95,3.0,15.95,15.0,3.0,15.0,14.89,3.0,14.89,7.64,3.0,7.64,16.1,3.0,16.1,16.69,3.0,16.69,3.12,3.0,3.12,26.93,81,26.93,32.37,81,32.37,32.69,81,32.69,32.64,81,32.64,22.9,74.0,3.0,3.0,108,108,65,65,3.0,3.0,2021,12,16,13:00
2021-12-16 12:00:00+03:00,65.83,4.0,65.83,32.32,4.0,32.32,21.12,4.0,21.12,20.58,4.0,20.58,19.77,4.0,19.77,10.52,4.0,10.52,21.36,4.0,21.36,25.09,4.0,25.09,3.29,4.0,3.29,26.52,82,26.52,31.94,82,31.94,32.25,82,32.25,32.22,82,32.22,25.23,79.0,3.0,3.0,106,106,64,64,3.0,3.0,2021,12,16,12:00
2021-12-16 11:00:00+03:00,64.51,3.0,64.51,33.03,3.0,33.03,30.13,3.0,30.13,26.01,3.0,26.01,28.41,3.0,28.41,15.62,3.0,15.62,30.37,3.0,30.37,31.1,3.0,31.1,-2.5,3.0,-2.5,26.19,81,26.19,31.69,81,31.69,31.9,81,31.9,31.97,81,31.97,24.47,77.0,,,105,105,64,64,,,2021,12,16,11:00
2021-12-16 10:00:00+03:00,65.56,3.0,65.56,32.81,3.0,32.81,25.33,3.0,25.33,21.51,3.0,21.51,23.99,3.0,23.99,13.36,3.0,13.36,25.5,3.0,25.5,24.59,3.0,24.59,-6.13,3.0,-6.13,25.63,81,25.63,31.03,81,31.03,31.25,81,31.25,31.3,81,31.3,27.43,83.0,,,103,103,62,62,,,2021,12,16,10:00
2021-12-16 09:00:00+03:00,69.67,4.0,69.67,31.82,4.0,31.82,22.21,4.0,22.21,20.2,4.0,20.2,20.88,4.0,20.88,11.5,4.0,11.5,22.39,4.0,22.39,22.42,4.0,22.42,-5.82,4.0,-5.82,25.77,82,25.77,31.25,82,31.25,31.39,82,31.39,31.52,82,31.52,34.72,99.0,,,103,103,63,63,,,2021,12,16,09:00
2021-12-16 08:00:00+03:00,75.1,3.0,75.1,30.41,3.0,30.41,28.89,3.0,28.89,27.18,3.0,27.18,27.14,3.0,27.14,15.54,3.0,15.54,29.17,3.0,29.17,31.65,3.0,31.65,-2.48,3.0,-2.48,26.43,81,26.43,32.25,81,32.25,32.39,81,32.39,32.52,81,32.52,41.87,117.0,,,106,106,65,65,,,2021,12,16,08:00
2021-12-16 07:00:00+03:00,82.64,4.0,82.64,27.81,4.0,27.81,47.85,4.0,47.85,38.77,4.0,38.77,45.03,4.0,45.03,23.55,4.0,23.55,48.24,4.0,48.24,48.27,4.0,48.27,7.43,4.0,7.43,27.36,82,27.36,33.9,82,33.9,33.73,82,33.73,34.19,82,34.19,45.51,126.0,7.0,7.0,109,109,67,67,6.0,6.0,2021,12,16,07:00
2021-12-16 06:00:00+03:00,87.14,3.0,87.14,26.11,3.0,26.11,79.46,3.0,79.46,53.92,3.0,53.92,74.82,3.0,74.82,33.02,3.0,33.02,80.06,3.0,80.06,65.73,3.0,65.73,12.57,3.0,12.57,27.32,81,27.32,33.92,81,33.92,33.71,81,33.71,34.21,81,34.21,37.08,105.0,12.0,12.0,109,109,67,67,10.0,10.0,2021,12,16,06:00
2021-12-16 05:00:00+03:00,87.07,4.0,87.07,25.96,4.0,25.96,50.67,4.0,50.67,40.53,4.0,40.53,47.76,4.0,47.76,24.84,4.0,24.84,51.14,4.0,51.14,51.6,4.0,51.6,12.15,4.0,12.15,26.85,82,26.85,32.75,82,32.75,33.18,82,33.18,33.04,82,33.04,33.62,96.0,11.0,11.0,107,107,66,66,10.0,10.0,2021,12,16,05:00
2021-12-16 04:00:00+03:00,87.01,3.0,87.01,26.15,3.0,26.15,39.3,3.0,39.3,34.23,3.0,34.23,37.11,3.0,37.11,20.8,3.0,20.8,39.63,3.0,39.63,41.65,3.0,41.65,12.77,3.0,12.77,26.14,81,26.14,31.67,81,31.67,32.1,81,32.1,31.94,81,31.94,33.02,95.0,12.0,12.0,105,105,64,64,11.0,11.0,2021,12,16,04:00
2021-12-16 03:00:00+03:00,86.39,4.0,86.39,26.22,4.0,26.22,34.93,4.0,34.93,32.38,4.0,32.38,32.77,4.0,32.77,19.0,4.0,19.0,35.25,4.0,35.25,38.97,4.0,38.97,12.37,4.0,12.37,25.45,82,25.45,30.74,82,30.74,31.21,82,31.21,31.01,82,31.01,33.65,96.0,12.0,12.0,102,102,62,62,10.0,10.0,2021,12,16,03:00
2021-12-16 02:00:00+03:00,85.89,3.0,85.89,26.32,3.0,26.32,32.31,3.0,32.31,30.32,3.0,30.32,30.26,3.0,30.26,17.79,3.0,17.79,32.58,3.0,32.58,35.59,3.0,35.59,12.22,3.0,12.22,25.55,81,25.55,31.07,81,31.07,31.37,81,31.37,31.34,81,31.34,36.97,105.0,12.0,12.0,102,102,63,63,10.0,10.0,2021,12,16,02:00
2021-12-16 01:00:00+03:00,84.35,3.0,84.35,26.49,3.0,26.49,41.66,3.0,41.66,35.5,3.0,35.5,39.23,3.0,39.23,21.58,3.0,21.58,41.99,3.0,41.99,43.68,3.0,43.68,11.31,3.0,11.31,25.54,82,25.54,31.13,82,31.13,31.38,82,31.38,31.4,82,31.4,38.43,108.0,11.0,11.0,102,102,63,63,9.0,9.0,2021,12,16,01:00
2021-12-16 00:00:00+03:00,84.04,3.0,84.04,26.56,3.0,26.56,52.65,3.0,52.65,41.57,3.0,41.57,49.36,3.0,49.36,25.19,3.0,25.19,53.11,3.0,53.11,51.8,3.0,51.8,12.32,3.0,12.32,24.96,82,24.96,30.44,82,30.44,30.56,82,30.56,30.7,82,30.7,35.24,100.0,12.0,12.0,100,100,61,61,10.0,10.0,2021,12,16,00:00
2021-12-15 23:00:00+03:00,82.02,4.0,82.02,27.04,4.0,27.04,42.47,4.0,42.47,34.18,4.0,34.18,40.09,4.0,40.09,20.8,4.0,20.8,42.82,4.0,42.82,41.09,4.0,41.09,10.45,4.0,10.45,24.43,83,24.43,29.69,83,29.69,29.72,83,29.72,29.94,83,29.94,36.29,103.0,10.0,10.0,98,98,59,59,9.0,9.0,2021,12,15,23:00
