locationId,locationName,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,wifi,timestamp,serialno,firmwareVersion,tvocIndex,noxIndex,datapoints
59513,dc5475b0f97c,6.9,13.700001,14.299999,1436.5,27.55,58.949997,,,-68,2023-11-18T18:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.6,15.4,15.4,1540,27.5,59.4,,,-68,2023-11-18T18:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.4,15.15,15.55,1709.5,27.4,59.65,,,-68.5,2023-11-18T18:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.3,14,14.5,1520,27.4,59.7,,,-68.5,2023-11-18T18:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.2,15.1,15.7,1581,27.4,59.7,,,-68,2023-11-18T18:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.3,15.200001,15.549999,1589.5,27.349998,59.8,,,-66,2023-11-18T18:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6,12.5,13.25,1387,27.3,59.95,,,-66,2023-11-18T18:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.2,12.6,13.6,1352,27.3,60,,,-68,2023-11-18T18:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,6.1000004,12.450001,13.200001,1321,27.25,60,,,-67,2023-11-18T18:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.3999996,14.049999,14.55,1381,27.2,60.05,,,-68,2023-11-18T18:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.3,12.3,13,1385,27.2,60.2,,,-68,2023-11-18T18:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,6.6,12.65,13.25,1364,27.150002,60.35,,,-67,2023-11-18T19:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.55,12.799999,13.65,1396,27.1,60.699997,,,-66.5,2023-11-18T19:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.1,12.9,13.4,1472,27.1,60.9,,,-67,2023-11-18T19:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.9,14.6,14.8,1611,27,61.25,,,-68,2023-11-18T19:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7,15.4,15.8,1576,27,61.4,,,-66.5,2023-11-18T19:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.7,13.7,13.9,1519,27,61.4,,,-67,2023-11-18T19:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.55,13.7,13.95,1520.5,27,61.4,,,-66.5,2023-11-18T19:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.3999996,13.45,13.95,1467.5,27,61.4,,,-67,2023-11-18T19:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.8,14.1,14.4,1442,27,61.5,,,-67,2023-11-18T19:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7,13.6,14,1426.5,27,61.5,,,-67,2023-11-18T19:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.05,12.15,12.7,1360,26.9,61.65,,,-66.5,2023-11-18T19:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.2,11.1,11.4,1295,26.9,61.7,,,-65,2023-11-18T19:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,6.55,13.700001,14,1431,26.9,61.8,,,-66,2023-11-18T20:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.6000004,12.1,12.75,1398.5,26.9,62,,,-66.5,2023-11-18T20:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,14,24.6,26,2621,26.8,62.4,,,-66,2023-11-18T20:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,24.25,39.85,46.95,5220.5,26.8,62.8,,,-66.5,2023-11-18T20:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,26.35,43.1,51.45,5963.5,26.8,62.85,,,-66,2023-11-18T20:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,27.2,44.4,52.6,6047,26.7,62.9,,,-66,2023-11-18T20:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,27.349998,45.2,54.15,6237.5,26.7,63,,,-66,2023-11-18T20:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,27.2,43.6,52.1,6081,26.6,63.1,,,-66.5,2023-11-18T20:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,26,43.3,51.5,5806,26.5,62.9,,,-66,2023-11-18T20:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,26.95,43.85,52.3,6013,26.4,63,,,-67,2023-11-18T20:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,25.3,42.65,51,5648,26.3,62.85,,,-66.5,2023-11-18T20:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,24.2,40.2,47.7,4975,26.2,62.9,,,-66,2023-11-18T20:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,23.05,38.45,45.25,4848.5,26.150002,62.9,,,-66,2023-11-18T21:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,24,39.15,45.8,5037.5,26.1,63,,,-66.5,2023-11-18T21:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,23.5,39.7,46.8,4984,26.1,63.1,,,-67,2023-11-18T21:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,23.1,38.45,44.949997,4860.5,26.05,63.25,,,-66,2023-11-18T21:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,23.05,37.9,44.1,4808.5,26,63.3,,,-66,2023-11-18T21:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,23.2,37.8,44.4,4787,26,63.4,,,-67,2023-11-18T21:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,22.2,37.1,42.9,4629,25.95,63.55,,,-67,2023-11-18T21:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,21.25,35.25,40.15,4247,25.9,63.45,,,-67,2023-11-18T21:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,20.7,34.2,38.2,4117,25.8,63.5,,,-67,2023-11-18T21:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,20.55,34.35,38.25,4066,25.8,63.55,,,-66.5,2023-11-18T21:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,20.349998,33.25,36.75,4037,25.8,63.35,,,-66,2023-11-18T21:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,20.1,32.6,35.5,3903,25.7,63.2,,,-67,2023-11-18T21:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,19.25,32.05,34.949997,3729,25.7,63.2,,,-66.5,2023-11-18T22:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,18.349998,31.4,34.05,3541.5,25.6,63.35,,,-66,2023-11-18T22:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,19.1,31.6,34.2,3708,25.6,63.5,,,-67,2023-11-18T22:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,19.35,32.5,35.65,3773,25.55,63.55,,,-66.5,2023-11-18T22:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,21.75,35.85,40.8,4337.5,25.55,63.55,,,-67,2023-11-18T22:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,22,37.5,43.7,4559,25.5,63.6,,,-67,2023-11-18T22:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,21.75,36.65,41.95,4464.5,25.6,63.4,,,-66,2023-11-18T22:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,20.85,34.6,39.3,4111.5,25.650002,63.25,,,-67,2023-11-18T22:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,19.1,32.9,36.3,3718,25.7,63.3,,,-67,2023-11-18T22:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,18.65,32.15,35.050003,3566.5,25.7,63.35,,,-67,2023-11-18T22:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,18.05,30.95,33.25,3456,25.650002,63.5,,,-67,2023-11-18T22:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,19.9,33,36.2,3764,25.6,63.8,,,-67,2023-11-18T22:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,18.6,30.95,33.25,3552,25.5,63.85,,,-66.5,2023-11-18T23:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,17.55,30.349998,32.5,3361,25.5,64.05,,,-67,2023-11-18T23:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,17.3,28.7,29.6,3346,25.5,64.2,,,-67,2023-11-18T23:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,17,27.8,29.05,3201.5,25.4,64.55,,,-67,2023-11-18T23:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,16,28.35,29.8,3079,25.4,64.7,,,-67,2023-11-18T23:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.4,27.5,28.5,2938,25.4,64.7,,,-67,2023-11-18T23:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,13.3,23,24.099998,2563,25.4,64.7,,,-66.5,2023-11-18T23:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.55,22.45,23.3,2438,25.3,64.850006,,,-67,2023-11-18T23:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.6,22.5,23.1,2411,25.3,64.8,,,-67,2023-11-18T23:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.05,21.25,21.7,2230.5,25.3,64.75,,,-66,2023-11-18T23:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.450001,18.400002,19.4,2110,25.3,64.649994,,,-67,2023-11-18T23:50:00.000Z,dc5475b0f97c,,,,259513,dc5475b0f97c,9.3,17.55,17.9,1868.5,25.3,64.75,,,-68,2023-11-19T00:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9,16.5,16.75,1852,25.3,64.9,,,-66.5,2023-11-19T00:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.9,17.4,18,1983,25.3,64.9,,,-67,2023-11-19T00:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.5,15.2,15.65,1760,25.3,64.95,,,-67,2023-11-19T00:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.6,15.299999,15.700001,1652,25.3,65.149994,,,-66.5,2023-11-19T00:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.8,15.2,15.6,1704,25.3,65.1,,,-67,2023-11-19T00:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.55,16.75,17.2,1754.5,25.3,65.3,,,-67,2023-11-19T00:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.3,16,16.45,1727,25.3,65.45,,,-66,2023-11-19T00:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.4,17,17.8,1799,25.3,65.7,,,-66,2023-11-19T00:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.35,15.9,16.45,1740.5,25.3,65.75,,,-66.5,2023-11-19T00:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.45,14.9,15.700001,1739.5,25.3,65.9,,,-67.5,2023-11-19T00:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.1,16,16.4,1811,25.3,66,,,-67,2023-11-19T00:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.950001,17,17.599998,1778,25.3,66,,,-67,2023-11-19T01:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.700001,15.799999,16.25,1789,25.3,66.05,,,-66,2023-11-19T01:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.8,16.6,16.8,1828,25.3,66.1,,,-67,2023-11-19T01:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.1,15.05,15.4,1689,25.3,66.25,,,-67,2023-11-19T01:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.25,13.5,13.8,1587,25.25,66.4,,,-67,2023-11-19T01:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.8,14.7,15.1,1626,25.3,66.5,,,-67,2023-11-19T01:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.6000004,13.5,13.700001,1571.5,25.2,66.7,,,-67,2023-11-19T01:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.3999996,13.35,14.1,1551.5,25.2,66.95,,,-67.5,2023-11-19T01:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.4,12.6,13.1,1407,25.2,67,,,-66,2023-11-19T01:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7,12.9,13,1477,25.2,67,,,-66.5,2023-11-19T01:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.7,13.2,13.45,1414,25.3,66.850006,,,-67,2023-11-19T01:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,5.8,11.2,12,1251,25.4,66.7,,,-67,2023-11-19T01:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,5.95,11.6,11.75,1351.5,25.4,66.649994,,,-66.5,2023-11-19T02:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.45,12.6,12.85,1354,25.4,66.5,,,-66.5,2023-11-19T02:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.7,11.8,12.2,1354,25.4,66.5,,,-66,2023-11-19T02:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7,13,13.6,1431,25.4,66.55,,,-67,2023-11-19T02:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.25,12.1,12.2,1374.5,25.3,66.8,,,-67,2023-11-19T02:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.5,12.6,12.7,1433,25.3,66.8,,,-67,2023-11-19T02:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7,13.85,14.15,1451.5,25.3,66.95,,,-66.5,2023-11-19T02:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.3500004,12.75,13.35,1373.5,25.3,67.05,,,-66.5,2023-11-19T02:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.8,13.6,14.1,1428,25.2,67.1,,,-66,2023-11-19T02:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,6.85,13.049999,13.6,1465,25.25,67.1,,,-66.5,2023-11-19T02:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.95,12.65,12.95,1511,25.3,67.1,,,-67,2023-11-19T02:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.1,14.5,15.1,1620,25.2,67.2,,,-66,2023-11-19T02:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.7000003,14.4,14.65,1589.5,25.2,67.1,,,-66.5,2023-11-19T03:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.8999996,13.65,14.1,1488,25.2,67.149994,,,-66.5,2023-11-19T03:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.1,12.7,13,1462,25.2,67.3,,,-66,2023-11-19T03:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.1,14,14.45,1557.5,25.2,67.4,,,-66.5,2023-11-19T03:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.05,13.4,13.9,1451.5,25.2,67.4,,,-66.5,2023-11-19T03:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.4,14.6,14.6,1538,25.2,67.4,,,-66,2023-11-19T03:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,6.45,12.8,13.25,1465.5,25.2,67.65,,,-66.5,2023-11-19T03:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.95,13.15,13.450001,1493,25.2,67.850006,,,-67,2023-11-19T03:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.9,14.3,14.5,1635,25.2,68.1,,,-67,2023-11-19T03:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.55,13.85,14.25,1640,25.2,68.25,,,-67,2023-11-19T03:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.4500003,14.3,14.7,1721.5,25.2,68.45,,,-66.5,2023-11-19T03:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.6,16.7,17.2,1850,25.2,68.6,,,-67,2023-11-19T03:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8,14.5,14.85,1670,25.150002,68.75,,,-66.5,2023-11-19T04:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.45,13.5,14,1546.5,25.2,68.8,,,-67.5,2023-11-19T04:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.6,14.1,14.4,1590,25.2,68.8,,,-67,2023-11-19T04:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.75,14.450001,14.85,1607,25.2,68.850006,,,-67,2023-11-19T04:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.5,14.9,15.299999,1712.5,25.2,68.75,,,-67,2023-11-19T04:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.9,16,16.1,1789,25.2,68.8,,,-67,2023-11-19T04:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.8,16.45,16.9,1784,25.2,68.7,,,-67,2023-11-19T04:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.5,17.45,17.95,1927.5,25.150002,68.9,,,-67,2023-11-19T04:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.8,16.1,16.5,1843,25.1,68.9,,,-67,2023-11-19T04:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.3,16.7,17.2,1880.5,25.1,68.9,,,-67,2023-11-19T04:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10,17.25,17.75,1948,25.1,68.95,,,-67,2023-11-19T04:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.2,18.6,19.5,2071,25.1,69.1,,,-66,2023-11-19T04:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.1,19.15,19.95,2138,25.1,69.1,,,-66.5,2023-11-19T05:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.85,20,20.6,2261.5,25.1,68.95,,,-66.5,2023-11-19T05:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.7,20.9,21.6,2399,25.1,69,,,-66,2023-11-19T05:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.85,21.9,22.45,2369.5,25.1,69.1,,,-66.5,2023-11-19T05:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.65,22.6,23,2509.5,25,69.1,,,-66.5,2023-11-19T05:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.4,22.7,23.1,2467,25,69.2,,,-67,2023-11-19T05:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.95,22.5,22.85,2360.5,25,69.149994,,,-66,2023-11-19T05:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.5,22.55,23.05,2502,24.9,69.5,,,-67,2023-11-19T05:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.2,23.5,24.2,2564,24.9,69.6,,,-67,2023-11-19T05:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,13.450001,24.150002,24.650002,2647.5,24.9,69.6,,,-67,2023-11-19T05:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.7,21.75,22.65,2468.5,24.9,69.55,,,-68,2023-11-19T05:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.1,21.9,22.2,2375,24.9,69.5,,,-67,2023-11-19T05:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,12.65,21.55,22.3,2460.5,24.95,69.25,,,-66.5,2023-11-19T06:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,16.25,27.9,30.75,3275,25,69.1,,,-66.5,2023-11-19T06:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,29.8,49.2,58.7,7410,25,68.9,,,-69,2023-11-19T06:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,41.15,67.4,74.75,11070,25.150002,68.55,,,-67,2023-11-19T06:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,30.45,49.699997,59,7472.5,25.25,68.1,,,-67.5,2023-11-19T06:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,24.8,40,47.2,5248,25.4,67.8,,,-66,2023-11-19T06:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,28.3,45.15,54,6662.5,25.45,67.5,,,-67.5,2023-11-19T06:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,28.3,46,55.25,6560.5,25.650002,67.05,,,-67.5,2023-11-19T06:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,28.7,45.7,54.7,6680,25.9,66.6,,,-67,2023-11-19T06:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,26.7,42.75,50.95,6051.5,26.05,66,,,-67,2023-11-19T06:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,19.95,32.6,36,3950.5,26.25,65.6,,,-67,2023-11-19T06:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.2,24,24.9,2608,26.4,65.1,,,-67,2023-11-19T06:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.450001,18.2,18.85,2048.5,26.650002,64.55,,,-65.5,2023-11-19T07:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.6,19.05,19.349998,2040,26.8,64.05,,,-67.5,2023-11-19T07:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.5,21.7,22.2,2448,26.8,64,,,-66,2023-11-19T07:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.15,20.05,20.150002,2282,26.95,63.6,,,-67,2023-11-19T07:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.2,18.900002,19.599998,2047.5,27.150002,63.199997,,,-66.5,2023-11-19T07:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.6,18.6,19.4,2139,27.2,62.9,,,-67,2023-11-19T07:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.3,18.45,19,1982.5,27.25,62.65,,,-67,2023-11-19T07:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.35,18.15,18.849998,2044.5,27.55,61.95,,,-67,2023-11-19T07:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.6,21.1,21.5,2306,27.7,61.4,,,-66,2023-11-19T07:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.45,22,22.6,2273.5,28,60.7,,,-66.5,2023-11-19T07:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.25,21.75,22.3,2396,28.25,59.85,,,-67,2023-11-19T07:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,19.3,33.2,37.9,3866,28.2,59.7,,,-67,2023-11-19T07:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,16,28.5,29.8,3115.5,27.9,60.4,,,-67,2023-11-19T08:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,23.7,38.95,44.45,5456.5,27.75,61.05,,,-67.5,2023-11-19T08:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,17.9,30.2,33.3,3942,27.9,60.7,,,-67,2023-11-19T08:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,16.2,27.8,29.599998,3113.5,27.9,60.65,,,-67,2023-11-19T08:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,20.25,33.9,38.1,4035,27.75,61.1,,,-67,2023-11-19T08:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.3,25.1,26.8,2688,27.6,61.5,,,-66,2023-11-19T08:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,16.75,28.85,30.4,3283.5,27.5,61.85,,,-67,2023-11-19T08:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.5,28,28.900002,2997,27.55,62,,,-66.5,2023-11-19T08:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.7,23.2,23.8,2536,27.7,61.6,,,-67,2023-11-19T08:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,13.2,24.4,24.65,2617.5,27.75,61.65,,,-66.5,2023-11-19T08:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.85,24.5,25.05,2752.5,28,60.85,,,-66.5,2023-11-19T08:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,14.1,25.2,25.8,2771,28.4,60.2,,,-67,2023-11-19T08:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.8,21.05,21.65,2284.5,28.900002,58.75,,,-67,2023-11-19T09:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.1,22.05,22.45,2387,29.6,56.550003,,,-67,2023-11-19T09:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.1,23,23.7,2559,29.9,55.6,,,-68,2023-11-19T09:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,12.75,21.900002,22.25,2419.5,29.9,55.1,,,-67.5,2023-11-19T09:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,14.3,24.95,26.3,2837,30,55,,,-65.5,2023-11-19T09:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,18,30,31.6,3426,30.2,54.4,,,-68,2023-11-19T09:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,17.45,30.1,32,3335.5,30,54.45,,,-67.5,2023-11-19T09:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,18.1,31.05,33.05,3443,29.7,55.15,,,-67,2023-11-19T09:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.7,27.3,27.9,2932,29.5,55.8,,,-67,2023-11-19T09:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,14.5,25.4,26.5,2834,29.6,55.8,,,-67,2023-11-19T09:45:00.000Z,dc5475b0f97c,,,,2
